Research name,Publication Title,Author List,Conf/Journal Details,Citation count,Year
Tomas Ward,Expectations induced by natural-like temporal fluctuations are independent of attention decrement: evidence from behavior and early visual evoked potentials,"Gerard Derosiere, Nicolas Farrugia, Stephane Perrey, Tomas Ward, Kjerstin Torre",Neuroimage 104 278-286,9,2015
Tomas Ward,Rehabilitation Systems in Ambient Assisted Living Environments,"Anthea M Middleton, Rp Harte, Tomas Ward",Gamification: Concepts Methodologies Tools and Applications 1688-1705,0,2015
Tomas Ward,Combined Ambient and Wearable Sensors for Gesture-Based Environmental Control in the Home,"Aodhan Coffey, Tomas Ward",Recent Advances in Ambient Intelligence and Context-Aware Computing 1-21,1,2015
Tomas Ward,MindMusic: playful and social installations at the interface between music and the brain,"Tim Mullen, Alexander Khalil, Tomas Ward, John Iversen, Grace Leslie, Richard Warp, Matt Whitman, Victor Minces, Aaron Mccoy, Alejandro Ojeda, Nima Bigdely-Shamlo, Mike Chi, David Rosenboom",More Playful User Interfaces 197-229,16,2015
Tomas Ward,Sensor Signal Conditioning for Biomedical Instrumentation,Tomas Ward,Telehealth and Mobile Health 575-604,0,2015
Tomas Ward,Adaptations of motor neural structures’ activity to lapses in attention,"Gérard Derosière, Maxime Billot, Tomas Ward, Stephane Perrey",Cerebral cortex 25 (1) 66-74,31,2015
Tomas Ward,High throughput indexing for large-scale semantic web data,"Long Cheng, Spyros Kotoulas, Tomas Ward, Georgios Theodoropoulos",Proceedings of the 30th Annual ACM Symposium on Applied Computing 416-422,4,2015
Tomas Ward,Effects of feedback latency on p300-based brain-computer interface,"Mahnaz Arvaneh, Tomas Ward, Ian Robertson",2015 37th Annual International Conference of the IEEE Engineering in …,1,2015
Tomas Ward,Evaluating performance of the single leg squat exercise with a single inertial measurement unit,"Darragh Whelan, Martin O’Reilly, Tomas Ward, Eamonn Delahunt, Brian Caulfield",Proceedings of the 3rd 2015 Workshop on ICTs for improving Patients …,19,2015
Tomas Ward,The beathealth project: Application to a ubiquitous computing and music framework,"Joseph Timoney, Sean O’Leary, Dawid Czesak, Victor Lazzarini, Eoghan Conway, Tomas Ward, Rudi Villing",Journal of Cases on Information Technology (JCIT) 17 (4) 29-52,1,2015
Tomas Ward,Fast compression of large semantic web data using X10,"Long Cheng, Avinash Malik, Spyros Kotoulas, Tomas Ward, Georgios Theodoropoulos",IEEE Transactions on Parallel and Distributed Systems 27 (9) 2603-2617,9,2015
Tomas Ward,Sensor Signal Conditioning for Biomedical Instrumentation,Tomas Ward,Telehealth and Mobile Health 575-604,0,2015
Tomas Ward,Evaluating squat performance with a single inertial measurement unit,"Martin O’Reilly, Darragh Whelan, Charalampos Chanialidis, Nial Friel, Eamonn Delahunt, Tomas Ward, Brian Caulfield",2015 IEEE 12th International Conference on Wearable and Implantable Body …,20,2015
Tomas Ward,Robust and efficient large-large table outer joins on distributed infrastructures,"Long Cheng, Spyros Kotoulas, Tomas Ward, Georgios Theodoropoulos",European Conference on Parallel Processing 258-269,24,2014
Tomas Ward,The beathealth project: Synchronising movement and music,"Joseph Timoney, Tomas Ward, Rudi Villing, Victor Lazzarini, Eoghan Conway, Dawid Czesak",Cadernos de Informática 8 (4) 46-56,3,2014
Tomas Ward,Efficient Parallel Dictionary Encoding for RDF Data.,"Long Cheng, Avinash Malik, Spyros Kotoulas, Tomas Ward, Georgios Theodoropoulos",Snowbird,17,2014
Tomas Ward,Similar scaling of contralateral and ipsilateral cortical responses during graded unimanual force generation,"Gerard Derosiere, Francois Alexandre, Nicolas Bourdillon, Kevin Mandrick, Tomas Ward, Stephane Perrey",Neuroimage 85 471-477,59,2014
Tomas Ward,Scalable RDF data compression using X10,"Long Cheng, Avinash Malik, Spyros Kotoulas, Tomas Ward, Georgios Theodoropoulos",arXiv preprint arXiv:1403.2404,4,2014
Tomas Ward,Towards a near infrared spectroscopy-based estimation of operator attentional state,"Gerard Derosiere, Sami Dalhoumi, Stephane Perrey, Gerard Dray, Tomas Ward",PloS one 9 (3) e92045,31,2014
Tomas Ward,A review of Raman for multicomponent analysis,"Sinead J Barton, Bryan M Hennelly, Tomas Ward, Katarina Domijan, John Lowry",Biophotonics: Photonic Solutions for Better Health Care IV 9129 91290C,4,2014
Tomas Ward,Efficiently handling skew in outer joins on distributed systems,"Long Cheng, Spyros Kotoulas, Tomas Ward, Georgios Theodoropoulos",2014 14th IEEE/ACM International Symposium on Cluster Cloud and Grid …,19,2014
Tomas Ward,Comparison of online vs offline effects of HD-tDCS induced modulation of cortical sensorimotor networks using a combined fNIRS-EEG setup,"Makii Muthalib, Amit Dutta, P Besson, John Rothwell, Tomas Ward, Stephane Perrey",Poster presented at the International Society on Oxygen Transport to Tissues …,1,2014
Tomas Ward,A novel BCI-controlled pneumatic glove system for home-based neurorehabilitation,"Aodhan Coffey, Darren J Leamy, Tomas Ward",2014 36th Annual International Conference of the IEEE Engineering in …,22,2014
Tomas Ward,Slacking in the context of agent-based assessment in virtual rehabilitation systems,"Aodhan Coffey, Tomas Ward",2014 36th Annual International Conference of the IEEE Engineering in …,0,2014
Tomas Ward,Subject-to-subject adaptation to reduce calibration time in motor imagery-based brain-computer interface,"Mahnaz Arvaneh, Ian Robertson, Tomas Ward",2014 36th Annual International Conference of the IEEE Engineering in …,22,2014
Tomas Ward,A two-tier index architecture for fast processing large RDF data over distributed memory,"Long Cheng, Spyros Kotoulas, Tomas Ward, Georgios Theodoropoulos",Proceedings of the 25th ACM conference on Hypertext and social media 300-302,2,2014
Tomas Ward,A Fully Parallel Framework for Analyzing RDF Data.,"Long Cheng, Spyros Kotoulas, Tomas Ward, Georgios Theodoropoulos",International Semantic Web Conference (Posters & Demos) 289-292,1,2014
Tomas Ward,Robust and skew-resistant parallel joins in shared-nothing systems,"Long Cheng, Spyros Kotoulas, Tomas Ward, Georgios Theodoropoulos",Proceedings of the 23rd ACM International Conference on Conference on …,36,2014
Tomas Ward,Design and evaluation of parallel hashing over large-scale data,"Long Cheng, Spyros Kotoulas, Tomas Ward, Georgios Theodoropoulos",2014 21st International Conference on High Performance Computing (HiPC) 1-10,6,2014
Tomas Ward,Massively parallel reasoning under the well-founded semantics using X10,"Ilias Tachmazidis, Long Cheng, Spyros Kotoulas, Grigoris Antoniou, Tomas Ward",2014 IEEE 26th International Conference on Tools with Artificial …,4,2014
Tomas Ward,An exploration of EEG features during recovery following stroke–implications for BCI-mediated neurorehabilitation therapy,"Darren J Leamy, Jus Kocijan, Katarina Domijan, Joseph Duffin, Richard Roche, Sean Commins, Ronan Collins, Tomas Ward",Journal of neuroengineering and rehabilitation 11 (1) 9,41,2014
Tomas Ward,Game Theory: A Potential Tool for the Design and Analysis of Patient-Robot Interaction Strategies,"Aodhan Coffey, Tomas Ward, Richard H Middleton",Pervasive and Ubiquitous Technology Innovations for Ambient Intelligence …,2,2013
Tomas Ward,Methods of pattern classification for the design of a NIRS-based brain computer interface.,"Sami Dalhoumi, Gerard Dray, Jacky Montmain, Gerard Derosiere, Stephane Perrey, Tomas Ward",Ecole des Mines d'Alès,0,2013
Tomas Ward,La détection des états mentaux des utilisateurs par des signaux hémodynamiques mesurés par NIRS,"Stephane Perrey, Gerard Derosiere, Gerard Dray, Tomas Ward",Annals of Physical and Rehabilitation Medicine e377,0,2013
Tomas Ward,Detecting the user mental states from the NIRS-measured hemodynamic signals,"Stephane Perrey, Gerard Derosiere, Gerard Dray, Tomas Ward",Annals of Physical and Rehabilitation Medicine 56 (1) e379,0,2013
Tomas Ward,Adaptation of motor preparation to lapses in attention: a transcranial magnetic stimulation study,"Gerard Derosiere, Maxime Billot, Stephane Perrey, Tomas Ward",11th French Society of Neurosciences Conference,0,2013
Tomas Ward,Classification of NIRS-measured hemodynamics of the cerebral cortex to detect lapses in attention.,"Gerard Derosiere, Sami Dalhoumi, Maxime Billot, Stephane Perrey, Tomas Ward, Gerard Dray",16th International Conference on Near-InfraRed Spectroscopy,0,2013
Tomas Ward,Employing ensemble empirical mode decomposition for artifact removal: Extracting accurate respiration rates from ECG data during ambulatory activity,"Kevin Sweeney, Damien Kearney, Tomas Ward, Shirley Coyle, Dermot Diamond",2013 35th Annual International Conference of the IEEE Engineering in …,19,2013
Tomas Ward,A Sensor Glove System for Rehabilitation in Instrumental Activities of Daily Living,"Aodhan Coffey, Tomas Ward",International Conference on Human-Computer Interaction 135-139,0,2013
Tomas Ward,NIRS-measured prefrontal cortex activity in neuroergonomics: strengths and weaknesses,"Gérard Derosière, Kevin Mandrick, Gerard Dray, Tomas Ward, Stephane Perrey",Frontiers in human neuroscience 7 583,54,2013
Tomas Ward,QbDJ: A novel framework for handling skew in parallel join processing on distributed memory,"Long Cheng, Spyros Kotoulas, Tomas Ward, Georgios Theodoropoulos",2013 IEEE 10th International Conference on High Performance Computing and …,11,2013
Tomas Ward,The pursuit of flow in the design of rehabilitation systems for ambient assisted living: A review of current knowledge,"Anthea M Middleton, Tomas Ward",International Journal of Ambient Computing and Intelligence (IJACI) 4 (1) 54-65,4,2012
Tomas Ward,"Hybrid optical–electrical brain computer interfaces, practices and possibilities",Tomas Ward,Towards Practical Brain-Computer Interfaces 17-40,8,2012
Tomas Ward,A consistency regulation algorithm for client-server-based multiplayer computer games,"Séamus McLoone, Damian Wynne, Aaron B Mccoy, Tomas Ward",IET Digital Library,1,2012
Tomas Ward,A physics-aware dead reckoning technique for entity state updates in distributed interactive applications,"Patrick J Walsh, Tomas Ward, Séamus McLoone",IET Digital Library,0,2012
Tomas Ward,Comparison of predictive contract mechanisms from an information theory perspective,"Xin Zhang, Tomas Ward, Seamus Mcloone",ACM Transactions on Multimedia Computing Communications and Applications …,3,2012
Tomas Ward,Runtime characterisation of triple stores: An initial investigation,"Long Cheng, Spyros Kotoulas, Tomas Ward, Georgios Theodoropoulos",IET Digital Library,4,2012
Tomas Ward,Investigating NIRS-measured cortical activation to detect the occurrence of attention deficits during a task of sustained attention,"Gerard Derosiere, Maxime Billot, Stephane Perrey, Tomas Ward, Gerard Dray",34th IEEE Conference-Engeneering in Medicine and Biology Society,0,2012
Tomas Ward,The Pursuit of Flow in the Design of Rehabilitation Systems for Ambient Assisted Living,"Anthea M Middleton, Tomas Ward",,0,2012
Tomas Ward,Artifact removal in physiological signals—Practices and possibilities,"Kevin Sweeney, Tomas Ward, Seán McLoone",IEEE transactions on information technology in biomedicine 16 (3) 488-500,231,2012
Tomas Ward,The NIRS technique: a potential tool to detect the occurrence of acute attention deficits,"Gerard Dray, Gerard Derosiere, Maxime Billot, Stephane Perrey, Tomas Ward",,0,2012
Tomas Ward,Runtime Characterisation of Triple Stores: An Initial Investigation,"Cheng Long, Spyros Kotoulas, Tomas Ward, Georgios Theodoropoulos",IET Conference Proceedings,0,2012
Tomas Ward,An information-based dynamic extrapolation model for networked virtual environments,"Xin Zhang, Tomas Ward, Seamus Mcloone",ACM Transactions on Multimedia Computing Communications and Applications …,3,2012
Tomas Ward,Investigating NIRS-measured cortical activation to detect the occurrence of attention deficits during a task of sustained attention,"Gerard Dray, Gerard Derosiere, Maxime Billot, Stephane Perrey, Tomas Ward",,0,2012
Tomas Ward,The use of ensemble empirical mode decomposition with canonical correlation analysis as a novel artifact removal technique,"Kevin Sweeney, Sean F Mcloone, Tomas Ward",IEEE transactions on biomedical engineering 60 (1) 97-105,178,2012
Tomas Ward,An Adaptive Rate-Based Method for Maintaining Consistency in Networked Multiplayer Computer Games,"Séamus McLoone, Tomas Ward, Damian Wynne, Aaron Mccoy",2012 IEEE/ACM 16th International Symposium on Distributed Simulation and …,0,2012
Tomas Ward,An enhanced dead reckoning model for physics-aware multiplayer computer games,"Seamus McLoone, Patrick J Walsh, Tomas Ward",2012 IEEE/ACM 16th International Symposium on Distributed Simulation and …,8,2012
Tomas Ward,Runtime Characterisation of Triple Stores,"Long Cheng, Spyros Kotoulas, Tomas Ward, Georgios Theodoropoulos",Computational Science and Engineering (CSE) 2012 IEEE 15th International …,3,2012
Tomas Ward,A methodology for validating artifact removal techniques for physiological signals,"Kevin Sweeney, Hasan Ayaz, Tomas Ward, Meltem Izzetoglu, Seán McLoone, Banu Onaral",IEEE transactions on information technology in biomedicine 16 (5) 918-926,87,2012
