Research name,Publication Title,Author List,Conf/Journal Details,Citation count,Year
Andrew McCarren,Multi-resolution forecast aggregation for time series in agri datasets,"Fouad Bahrpeyma, Mark Roantree, Andrew McCarren",CEUR-WS,1,2017
Andrew McCarren,Data mining in agri warehouses using modwt wavelet analysis,"Ken Bailey, Mark Roantree, Martin Crane, Andrew McCarren",International Conference on Information and Software Technologies 241-253,1,2017
Andrew McCarren,Concurrent validity of Fitbit Charge HR and Microsoft Band 2 to measure heart rate,"Clare M Mcdermott, Andrew McCarren, Kieran Moran, Niall Moyna",,0,2017
Andrew McCarren,Detecting feature interactions in agricultural trade data using a deep neural network,"Jim O’Donoghue, Mark Roantree, Andrew McCarren",International Conference on Big Data Analytics and Knowledge Discovery 449-458,4,2017
Andrew McCarren,Physiological profile and activity pattern of minor Gaelic football players,"Bryan Cullen, Mark Roantree, Andrew McCarren, David T Kelly, Paul L O’Connor, Sarah Hughes, Pat G Daly, Niall Moyna",The Journal of Strength & Conditioning Research 31 (7) 1811-1820,9,2017
Andrew McCarren,Anomaly detection in agri warehouse construction,"Andrew McCarren, Suzanne Mccarthy, Conor O’Sullivan, Mark Roantree",Proceedings of the Australasian Computer Science Week Multiconference 1-10,11,2017
Andrew McCarren,"Predicting prices, volume and trade for meat and dairy products: an agri food data model","Suzanne Mccarthy, Andrew McCarren, Mark Roantree",,2,2017
Andrew McCarren,Variable interactions in risk factors for dementia,"Jim O’Donoghue, Mark Roantree, Andrew McCarren",2016 IEEE Tenth International Conference on Research Challenges in …,2,2016
Andrew McCarren,Anomaly and event detection for unsupervised athlete performance data,"Jim O’Donoghue, Mark Roantree, Bryan Cullen, Niall Moyna, Conor O’Sullivan, Andrew McCarren",CEUR-WS. org,6,2015
Andrew McCarren,Validating a novel web-based method to capture disease progression outcomes in multiple sclerosis,"Sara Leddy, Shahrzad Hadavi, Andrew McCarren, Gavin Giovannoni, Ruth Dobson",Journal of neurology 260 (10) 2505-2510,10,2013
