Research name,Publication Title,Author List,Conf/Journal Details,Citation count,Year
Paul M. Clarke,Development of MDevSPICE - the Medical Device Software Process Assessment Framework,"Marion Lepmets, Paul M. Clarke, Fergal Mccaffery, Anita Finnegan, Alec Dorling",Journal of Software: Evolution and Process 27 (8) 565-572,8,2015
Paul M. Clarke,Changing situational contexts present a constant challenge to software developers,"Paul M. Clarke, Rory O’Connor",22nd European and Asian Conference on Systems Software and Services Process …,22,2015
Paul M. Clarke,Untangling the Complexity of Connected Health Evaluations,"Padraig O’Leary, Noel Carroll, Paul M. Clarke, Ita Richardson",IEEE International Conference on Healthcare Informatics,22,2015
Paul M. Clarke,Characteristics of a medical device software development framework,"Paul M. Clarke, Marion Lepmets, Fergal McCaffery, Anita Finnegan, Alec Dorling, Sherman Eagles",21st European Conference on Systems Software and Services Process …,2,2014
Paul M. Clarke,MDevSPICE-A Comprehensive Solution for Manufacturers and Assessors of Safety-Critical Medical Device Software,"Paul M. Clarke, Marion Lepmets, Fergal McCaffery, Anita Finnegan, Alec Dorling, Derek Flood",14th International Conference on Software Process Improvement and Capability …,4,2014
Paul M. Clarke,An Exploration of Individual Personality Types in Software Development,"Murat Yilmaz, Rory O’Connor, Paul M. Clarke",21st European Conference on Systems Software and Services Process …,8,2014
Paul M. Clarke,Development of a Process Assessment Model for Medical Device Software Development,"Marion Lepmets, Paul M. Clarke, Fergal McCaffery, Anita Finnegan, Alec Dorling",21st European Conference on Systems Software and Services Process …,11,2014
Paul M. Clarke,A Lightweight Assessment Method for Medical Device Software Processes,"Fergal McCaffery, Paul M. Clarke, Marion Lepmets",14th International Conference on Software Process Improvement and Capability …,5,2014
Paul M. Clarke,Medical device software development: towards a single best practice framework,"Marion Lepmets, Paul M. Clarke, Fergal Mccaffery, Anita Finnegan",The Engineers Journal 1-4,0,2014
Paul M. Clarke,Characteristics of medical device software development,"Paul M. Clarke, Marion Lepmets, Fergal Mccaffery, Anita Finnegan",,0,2014
Paul M. Clarke,Bringing Medical Device Software Development Standards into a single model - MDevSPICE,"Fergal Mccaffery, Paul M. Clarke, Marion Lepmets",Irish Medicines Board Medical Devices Newsletter 1 (41) 2-3,2,2014
Paul M. Clarke,An empirical examination of the extent of software process improvement in software SMEs,"Paul M. Clarke, Rory O’Connor",Journal of Software: Evolution and Process 25 (9) 981-998,48,2013
Paul M. Clarke,Harmonizing Software Development Processes with Software Development Settings – A Systematic Approach,"Simona Jeners, Paul M. Clarke, Rory O’Connor, Luigi Buglione, Marion Lepmets",20th European Conference on Systems Software and Services Process …,40,2013
Paul M. Clarke,Harnessing software development contexts to inform software process selection decisions,"Simona Jeners, Rory O’Connor, Paul M. Clarke, Horst Lichter, Marion Lepmets, Luigi Buglione",Software Quality Professional 16 (1) 35-36,24,2013
Paul M. Clarke,A systematic approach to the comparison of roles in the software development processes,"Murat Yilmaz, Rory O’Connor, Paul M. Clarke",12th International Conference on Software Process Improvement and Capability …,25,2012
Paul M. Clarke,A hierarchy of SPI activities for software SMEs: results from ISO/IEC 12207-based SPI assessments,"Paul M. Clarke, Rory O’Connor, Murat Yilmaz",12th International Conference on Software Process Improvement and Capability …,15,2012
Paul M. Clarke,Business success in software SMEs: Recommendations for future SPI studies,"Paul M. Clarke, Rory O’Connor",19th European Conference on Systems Software and Services Process …,14,2012
Paul M. Clarke,"Investigating the relationship between software process improvement, situational change, and business success in software SMEs",Paul M. Clarke,Dublin City University,2,2012
Paul M. Clarke,The situational factors that affect the software development process: Towards a comprehensive reference framework,"Paul M. Clarke, Rory O’Connor",Information and Software Technology 54 (5) 433-447,337,2012
Paul M. Clarke,A robust approach to examining business success in software development companies,"Paul M. Clarke, Rory O’Connor",International Conference on Software Quality 1-6,0,2012
Paul M. Clarke,The influence of SPI on business success in software SMEs: An empirical study,"Paul M. Clarke, Rory O’Connor",Journal of Systems and Software 85 (10) 2356-2367,60,2012
Paul M. Clarke,An Holistic Scorecard Based Approach to Examining the Meaning of Success for Software SMEs,"Paul M. Clarke, Rory O’Connor",,0,2011
Paul M. Clarke,The meaning of success for software SMEs: an holistic scorecard based approach,"Paul M. Clarke, Rory O’Connor",18th European Conference on System and Software Process Improvement and …,20,2011
Paul M. Clarke,An approach to evaluating software process adaptation,"Paul M. Clarke, Rory O’Connor",11th International Conference on Software Process Improvement and Capability …,22,2011
Paul M. Clarke,Harnessing ISO/IEC 12207 to Examine the Extent of SPI Activity in an Organisation,"Paul M. Clarke, Rory O’Connor",19th European Conference on Systems Software and Services Process …,30,2010
Paul M. Clarke,Towards the identification of the influence of SPI on the successful evolution of software SMEs,"Paul M. Clarke, Rory O’Connor",18th International Software Quality Management Conference,5,2010
