Research name,Publication Title,Author List,Conf/Journal Details,Citation count,Year
Alessandra Mileo,"Acquisition, Representation and Reasoning About Context with Logic (ARCOE-Logic 2014)","Alessandra Mileo, Martin Homola, Michael Fink",International Conference on Knowledge Engineering and Knowledge Management …,0,2014
Alessandra Mileo,Semantically enhancing multimedia lifelog events,"Peng Wang, Alan F. Smeaton, Alessandra Mileo",Pacific Rim Conference on Multimedia 163-172,2,2014
Alessandra Mileo,"Workshop Notes of the 6th International Workshop on Acquisition, Representation and Reasoning about Context with Logic (ARCOE-Logic 2014)","Michael Fink, Martin Homola, Alessandra Mileo",arXiv arXiv: 1412.8531,0,2014
Alessandra Mileo,Qos-aware complex event service composition and optimization using genetic algorithms,"Feng Gao, Edward Curry, Muhammad Intizar Ali, Sami Bhiri, Alessandra Mileo",International Conference on Service-Oriented Computing 386-393,26,2014
Alessandra Mileo,Data Provenance Inference in Logic Programming: Reducing Effort of Instance-driven Debugging,"Mohammad Rezwanul Huq, Alessandra Mileo, Andreas Wombacher",Centre for Telematics and Information Technology (CTIT),2,2013
Alessandra Mileo,Triplifying Wikipedia's tables,"Emir Munoz, Aidan Hogan, Alessandra Mileo",LD4IE@ ISWC,35,2013
Alessandra Mileo,DRETa: extracting RDF from wikitables,"Emir Munoz, Aidan Hogan, Alessandra Mileo",International Semantic Web Conference (Posters & Demos),5,2013
Alessandra Mileo,DRETa: extracting RDF from wikitables,"Emir Munoz, Aidan Hogan, Alessandra Mileo",International Semantic Web Conference (Posters & Demos),6,2013
Alessandra Mileo,Triplifying Wikipedia's tables,"Emir Munoz, Aidan Hogan, Alessandra Mileo",LD4IE@ ISWC,35,2013
Alessandra Mileo,"Update Semantics for Interoperability among XML, RDF and RDB","Muhammad Intizar Ali, Nuno Lopes, Owen Friel, Alessandra Mileo",Asia-Pacific Web Conference 43-50,6,2013
Alessandra Mileo,Applying DAC principles to the RDF graph data model,"Sabrina Kirrane, Alessandra Mileo, Stefan Decker",IFIP International Information Security Conference 69-82,7,2013
Alessandra Mileo,XSPARQL-Viz: A Mashup-Based Visual Query Editor for XSPARQL,"Syed Zeeshan Haider Gillani, Muhammad Intizar Ali, Alessandra Mileo",Extended Semantic Web Conference 219-224,2,2013
Alessandra Mileo,Streamrule: a nonmonotonic stream reasoning system for the semantic web,"Alessandra Mileo, Ahmed Abdelrahman, Sean Policarpio, Manfred Hauswirth",International Conference on Web Reasoning and Rule Systems 247-252,48,2013
Alessandra Mileo,Semantically interlinked notification system for ubiquitous presence management,"Qaiser Mehmood, Muhammad Intizar Ali, Ollie Fagan, Owen Friel, Alessandra Mileo","OTM Confederated International Conferences"" On the Move to Meaningful …",2,2013
Alessandra Mileo,ARCOE-LogIC 2013,"Michael Fink, Martin Homola, Alessandra Mileo, Ivan Varzinczak",,0,2013
Alessandra Mileo,Secure manipulation of linked data,"Sabrina Kirrane, Ahmed Abdelrahman, Alessandra Mileo, Stefan Decker",International Semantic Web Conference 248-263,28,2013
Alessandra Mileo,Probabilistic inductive answer set programming by model sampling and counting,"Alessandra Mileo, Matthias Nickles",LNMR 2013 15,2,2013
Alessandra Mileo,Knowledge Representation and Reasoning for Sensory-rich Smart Environments to Support Independent Living,"M Bhatt, Hw Guesgen",Situational Awareness for Assistive Technologies 14 50,0,2012
Alessandra Mileo,A logic programming approach for access control over RDF,"Nuno Lopes, Sabrina Kirrane, Antoine Zimmermann, Axel Polleres, Alessandra Mileo",Technical Communications of the 28th International Conference on Logic …,19,2012
Alessandra Mileo,A Logic Programming approach for Access Control over RDF,"Antoine Zimmermann, Alessandra Mileo, Nuno Lopes, Axel Polleres, Sabrina Kirrane",International Conference on Logic Programming (ICLP) Technical Communications,0,2012
Alessandra Mileo,Protect Your RDF Data!,"Sabrina Kirrane, Nuno Lopes, Alessandra Mileo, Stefan Decker",Joint International Semantic Technology Conference 81-96,6,2012
Alessandra Mileo,ARCOE-12,"Michael Fink, Martin Homola, Alessandra Mileo, Ivan Varzinczak",,0,2012
Alessandra Mileo,Workshop Organization,"Hai Jin, Hong Wan, Rick Goh Shiow Mong, Jiang Xiao, Zengxiang Li, Siyuan Liu, Xianhe Sun, Yiming Zhang, Hanhua Chen, Zhenjiang Li, Zhidan Liu",,0,2012
Alessandra Mileo,Enabling privacy-preserving semantic presence in instant messaging systems,"Anca Dumitrache, Alessandra Mileo, Antoine Zimmermann, Axel Polleres, Philipp Obermeier, Owen Friel",International and Interdisciplinary Conference on Modeling and Using Context …,2,2011
Alessandra Mileo,Knowledge-based multi-criteria optimization to support indoor positioning,"Alessandra Mileo, Torsten Schaub, Davide Merico, Roberto Bisiani",Annals of Mathematics and Artificial Intelligence 62 (3-4) 345-370,16,2011
Alessandra Mileo,A logical approach to home healthcare with intelligent sensor-network support,"Alessandra Mileo, Davide Merico, Stefano Pinardi, Roberto Bisiani",The Computer Journal 53 (8) 1257-1276,46,2010
Alessandra Mileo,"Situation-Aware Indoor Tracking with high-density, large-scale Wireless Sensor Networks","Davide Merico, Roberto Bisiani, Alessandra Mileo",2010 International Conference on Indoor Positioning and Indoor Navigation 1-7,3,2010
Alessandra Mileo,Reasoning support for risk prediction and prevention in independent living,"Alessandra Mileo, Davide Merico, Roberto Bisiani",arXiv preprint arXiv:1006.5657,14,2010
Alessandra Mileo,Movement recognition using context: a lexical approach based on coherence,"Alessandra Mileo, Stefano Pinardi, Roberto Bisiani",MRC 2010 37,5,2010
Alessandra Mileo,Support for context-aware monitoring in home healthcare,"Alessandra Mileo, Davide Merico, Roberto Bisiani",Journal of Ambient Intelligence and Smart Environments 2 (1) 49-66,63,2010
Alessandra Mileo,Non-monotonic reasoning supporting wireless sensor networks for intelligent monitoring: The sindi system,"Alessandra Mileo, Davide Merico, Roberto Bisiani",International Conference on Logic Programming and Nonmonotonic Reasoning …,14,2009
Alessandra Mileo,Pervasive Wireless-Sensor-Networks for Home Healthcare Need Automatic Reasoning,"Roberto Bisiani, Alessandra Mileo, Davide Merico",International Workshop on Wireless Pervasive Healthcare (WiPH 2009). IEEE …,0,2009
Alessandra Mileo,Pervasive wireless-sensor-networks for home healthcare need automatic reasoning,"Davide Merico, Alessandra Mileo, Roberto Bisiani",2009 3rd International Conference on Pervasive Computing Technologies for …,4,2009
Alessandra Mileo,Support for Context-aware Monitoring in Home Healthcare,"Roberto Bisiani, Davide Merico, Alessandra Mileo",International Workshop on Artificial Intelligence Techniques for Ambient …,0,2009
Alessandra Mileo,Intelligent Wireless Sensor Networks for Assisted Living,"Davide Merico, Alessandra Mileo, Roberto Bisiani",Emerging Paradigms in Informatics Systems and Communication 35,0,2009
Alessandra Mileo,Context-aware prediction and prevention to extend healthy life years: preventing falls,"Alessandra Mileo, Roberto Bisiani",Proc. of the IJCAI Workshop on Intelligent Systems for Assisted Cognition …,4,2009
