Research name,Publication Title,Author List,Conf/Journal Details,Citation count,Year
Martin Crane,New dimensions–modelling interrupted antiretroviral treatment using cellular automata,"Andreas Hillmann, Martin Crane, Heather J. Ruskin",F1000Research 5,0,2016
Martin Crane,Evaluating the Volatility Behaviour in Irish ISEQ Overall Index Using GARCH Models,"Adel M Alsharkasi, Martin Crane, Heather J. Ruskin",Journal of Economics Management and Trade 1-13,0,2016
Martin Crane,Finding motifs in large personal lifelogs,"Na Li, Martin Crane, Cathal Gurrin, Heather J. Ruskin",Proceedings of the 7th Augmented Human International Conference 2016 1-8,10,2016
Martin Crane,Applications of High Performance Algorithms to Large Scale Cellular Automata Frameworks Used in Pharmaceutical Modelling.,"Marija Bezbradica, Martin Crane, Heather J. Ruskin",J. Cell. Autom. 11 (1) 21-45,4,2016
Martin Crane,Data integration for microarrays: Enhanced inference for gene regulatory networks,"Alina Sirbu, Martin Crane, Heather J. Ruskin",Microarrays 4 (2) 255-269,4,2015
Martin Crane,Comparative analysis of asynchronous cellular automata in stochastic pharmaceutical modelling,"Marija Bezbradica, Heather J. Ruskin, Martin Crane",Journal of Computational Science 5 (5) 834-840,4,2014
Martin Crane,Random matrix ensembles of time correlation matrices to analyze visual lifelogs,"Na Li, Martin Crane, Heather J. Ruskin, Cathal Gurrin",International Conference on Multimedia Modeling 400-411,3,2014
Martin Crane,A Wavelet-Based Method to Measure Stock Market Development,"Adel Al Sharkasi, Heather J. Ruskin, Martin Crane, José Abilio De Oliveira Matos, Sílvio Ma Gama",,1,2014
Martin Crane,"EGIA–evolutionary optimisation of gene regulatory networks, an integrative approach","Alina Sirbu, Martin Crane, Heather J. Ruskin",Complex Networks V 217-229,2,2014
Martin Crane,ON THE VOLUME OF FLUID METHOD FOR MULTIPHASE FLUID FLOW SIMULATION,"Bipin Kumar, Martin Crane, Yan Delauré",International Journal of Modeling Simulation and Scientific Computing 4 …,1,2013
Martin Crane,Applying random matrix theory filters on SenseCam images,"Na Li, Martin Crane, Cathal Gurrin, Heather J. Ruskin",ERCIM News 95 (10) 19-20,0,2013
Martin Crane,Multiscaled Cross-Correlation Dynamics on SenseCam Lifelogged Images,"Na Li, Martin Crane, Heather J. Ruskin, Cathal Gurrin",Proceedings of MMM 2013 7732 490–501,7,2013
Martin Crane,Probabilistic pharmaceutical modelling: a comparison between synchronous and asynchronous cellular automata,"Marija Bezbradica, Heather J. Ruskin, Martin Crane",International Conference on Parallel Processing and Applied Mathematics 699-710,2,2013
Martin Crane,Application of statistical physics for the identification of important events in visual lifelogs,"Na Li, Martin Crane, Heather J. Ruskin, Cathal Gurrin",Bioinformatics and Biomedicine (BIBM) 2013 IEEE International Conference on …,4,2013
Martin Crane,RNA-Seq vs dual-and single-channel microarray data: sensitivity analysis for differential expression and clustering,"Alina Sirbu, Grainne Kerr, Martin Crane, Heather J. Ruskin",PloS one 7 (12) e50986,90,2012
Martin Crane,High-performance computing for data analytics,"Dimitri Perrin, Marija Bezbradica, Martin Crane, Heather J. Ruskin, Christophe Duhamel",2012 IEEE/ACM 16th International Symposium on Distributed Simulation and …,2,2012
Martin Crane,Visual experience for recognising human activities,"Na Li, Martin Crane, Heather J. Ruskin",International Competition on Evaluating AAL Systems through Competitive …,2,2012
Martin Crane,Wisdom of crowds for robust gene network inference (As part of the DREAM5 consortium),"Daniel Marbach, James C Costello, Robert Küffner, Nicole M Vega, Robert J Prill, Diogo M Camacho, Kyle R Allison, Manolis Kellis, James J Collins, Gustavo Stolovitzky",Nature Methods,1232,2012
Martin Crane,Parallelisation strategies for large scale cellular automata frameworks in pharmaceutical modelling,"Marija Bezbradica, Martin Crane, Heather J. Ruskin",2012 International Conference on High Performance Computing & Simulation …,10,2012
Martin Crane,Integrating heterogeneous gene expression data for gene regulatory network modelling,"Alina Sirbu, Heather J. Ruskin, Martin Crane",Theory in Biosciences 131 (2) 95-102,10,2012
Martin Crane,Generalising a Pohlhausen-Type Solution for Dissolution from Multi-Layer Drug Compacts,"Niall McMahon, Martin Crane, Heather J. Ruskin, Lawrence J Crane",Preprint,1,2012
Martin Crane,A Study of Correlation and Entropy for Multiple Time Series,"José Ao Matos, Sílvio Ma Gama, Heather J. Ruskin, Adel Al Sharkasi, Martin Crane",Nonlinear Science and Complexity 245-254,0,2011
Martin Crane,Modelling drug coatings: A parallel cellular automata model of ethylcellulose-coated microspheres,"Marija Bezbradica, Heather J. Ruskin, Martin Crane",IACSIT Press Singapore,6,2011
Martin Crane,Stages of gene regulatory network inference: the evolutionary algorithm role,"Alina Sirbu, Heather J. Ruskin, Martin Crane",INTECH Open Access Publisher,14,2011
Martin Crane,Can random matrix filters be used for trading in the foreign exchange market?-A comparison of foreign exchange and stock portfolio filtering,"J Daly, Heather J. Ruskin, Martin Crane",JDySES 2 (2) 253-265,1,2011
Martin Crane,Automatically Detecting ‘‘Significant Events’’ on SenseCam,"N. Li, Martin Crane, Heather J. Ruskin",ERCIM News 87 31-32,12,2011
Martin Crane,Edge-weighting of gene expression graphs,"Grainne Kerr, Dimitri Perrin, Heather J. Ruskin, Martin Crane",Advances in Complex Systems 13 (02) 217-238,4,2010
Martin Crane,In silico biology: Making the most of parallel computing,"Dimitri Perrin, Heather J. Ruskin, Martin Crane",Biocomputation and Biomedical Informatics: Case Studies and Applications 55-74,5,2010
Martin Crane,Regulatory network modelling: Correlation for structure and parameter optimisation,"Alina Sirbu, Heather J. Ruskin, Martin Crane",Proceedings of The IASTED Technology Conferences (International Conference …,3,2010
Martin Crane,Comparison of microarray preprocessing methods,"K Shakya, Heather J. Ruskin, Grainne Kerr, Martin Crane, J Becker",Advances in Computational Biology 139-147,24,2010
Martin Crane,Random matrix theory filters and currency portfolio optimisation,"Justin Daly, Martin Crane, Heather J. Ruskin",Journal of Physics: Conference Series 221 (1) 012003,11,2010
Martin Crane,Multiscaled Cross-Correlation Dynamics in Financial Time-Series,"Thomas Conlon, Heather J. Ruskin, Martin Crane",Arxiv preprint arXiv:1001.0497,13,2010
Martin Crane,Probabilistic models for dissolution of ethylcellulose coated microsphere,"Marija Bezbradica, Ana Barat, Heather J. Ruskin, Martin Crane",ESM-Eurosis,2,2010
Martin Crane,Modelling Gene Regulatory Networks - An Integrative Approach,"Alina Sirbu, Heather J. Ruskin, Martin Crane",ERCIM News 81 36-37,0,2010
Martin Crane,Drug Dissolution Modelling,"Niall McMahon, Martin Crane, Heather J. Ruskin",ERCIM News 82 33,0,2010
Martin Crane,Model refinement through high-performance computing: an agent-based HIV example,"Dimitri Perrin, Heather J. Ruskin, Martin Crane",Immunome research 6 (S1) S3,12,2010
Martin Crane,Cross-platform microarray data normalisation for regulatory network inference,"Alina Sirbu, Heather J. Ruskin, Martin Crane",PLoS One 5 (11) e13822,28,2010
Martin Crane,Comparison of evolutionary algorithms in gene regulatory network model inference,"Alina Sirbu, Heather J. Ruskin, Martin Crane",BMC bioinformatics 11 (1) 59,89,2010
Martin Crane,A numerical model of a drug particle dissolving in a dissolution test apparatus,"Niall McMahon, Lawrence J Crane, Heather J. Ruskin, Martin Crane, Deirdre M D’Arcy, Anne‐Marie Healy, Owen Corrigan",PAMM: Proceedings in Applied Mathematics and Mechanics 9 (1) 655-656,1,2009
Martin Crane,"Evolutionary algorithms in genetic regulatory network modelling with microarray data,","Alina Sirbu, Heather J. Ruskin, Martin Crane",Proceedings of the 9th Asia-Pacific Complex Systems Conference (Complex 09 …,0,2009
Martin Crane,Seizure characterisation using frequency-dependent multivariate dynamics,"Thomas Conlon, Heather J. Ruskin, Martin Crane",Computers in Biology and Medicine 39 (9) 760-767,15,2009
Martin Crane,Multi-scale cross correlation dynamics in Financial Time Series,"Mf Conlon, T., Heather J. Ruskin, H.J. Crane",Advances in Complex Systems 12 (04n05) 439-454,13,2009
Martin Crane,Cross-correlation dynamics in financial time series,"Thomas Conlon, Heather J. Ruskin, Martin Crane",Physica A: Statistical Mechanics and its Applications 388 (5) 705-714,93,2009
Martin Crane,Pattern discovery in gene expression data,"Grainne Kerr, Heather J. Ruskin, Martin Crane",Intelligent Data Analysis: Developing New Methodologies Through Pattern …,1,2009
Martin Crane,Increasing biological accuracy in models of HIV progression while minimising complexity,"Ed Mcguinness, Heather J. Ruskin, Martin Crane",IFAC Proceedings Volumes 42 (12) 319-323,0,2009
