Research name,Publication Title,Author List,Conf/Journal Details,Citation count,Year
Alan F. Smeaton,A review of feature extraction and classification algorithms for image RSVP based BCI,"Zhengwei Wang, Graham Healy, Alan F. Smeaton, Tomas Ward",Signal Processing and Machine Learning for Brain-Machine Interfaces 243-270,7,2018
Alan F. Smeaton,Predictive modelling of student reviewing behaviors in an introductory programming course,"Y Vance Paredes, David Azcona, I-Han Hsiao, Alan F. Smeaton",Proc. Int. Conf. Educ. Data Mining Comput. Sci. Educ. 1-5,3,2018
Alan F. Smeaton,Life-Long Collections,"Niamh Caprani, Paulina Piasek, Cathal Gurrin, Noel O’Connor, Kate Irving, Alan F. Smeaton",,0,2018
Alan F. Smeaton,Image aesthetics and content in selecting memorable keyframes from lifelogs,"Feiyan Hu, Alan F. Smeaton",The 24th International Conference on Multimedia Modeling (MMM2018) 5-7 Feb …,6,2018
Alan F. Smeaton,PredictCS: Personalizing Programming learning by leveraging learning analytics,"David Azcona, I-Han Hsiao, Alan F. Smeaton",International Workshop on Orchestrating Learning Analytics (OrLA): Learning …,5,2018
Alan F. Smeaton,Modelling Math Learning on an Open Access Intelligent Tutor,"David Azcona, I-Han Hsiao, Alan F. Smeaton",International Conference on Artificial Intelligence in Education 36-40,1,2018
Alan F. Smeaton,Predictive modelling of student reviewing behaviors in an introductory programming course,"Yancy Vance Paredes, David Azcona, I-Han Hsiao, Alan F. Smeaton",Educational Data Mining in Computer Science Education (CSEDM) Workshop at …,0,2018
Alan F. Smeaton,Learning by Reviewing Paper-Based Programming Assessments (Nominated for Best Paper),"Yancy Vance Paredes, David Azcona, I-Han Hsiao, Alan F. Smeaton",European Conference on Technology Enhanced Learning 510-523,0,2018
Alan F. Smeaton,Evaluation of automatic video captioning using direct assessment,"Yvette Graham, George Awad, Alan F. Smeaton",PLOS ONE 13 (9) e0202789,12,2018
Alan F. Smeaton,Ontology-based negotiation and enforcement of privacy constraints in collaborative knowledge discovery,"Lauri Tuovinen, Alan F. Smeaton",In: 2nd International Workshop on Personal Analytics and Privacy 10 Sept …,3,2018
Alan F. Smeaton,Spatial filtering pipeline evaluation of cortically coupled computer vision system for rapid serial visual presentation,"Zhengwei Wang, Graham Healy, Alan F. Smeaton, Tomas Ward",Brain-Computer Interfaces 5 (4) 132-145,3,2018
Alan F. Smeaton,Personalizing computer science education by leveraging multimodal learning analytics,"David Azcona, I-Han Hsiao, Alan F. Smeaton",The 48th Annual Frontiers in Education (FIE) Conference October 3-6 2018 …,6,2018
Alan F. Smeaton,Dublin's participation in the predicting media memorability task at MediaEval 2018,"Alan F. Smeaton, Owen Corrigan, Paul Dockree, Cathal Gurrin, Graham Healy, Feiyan Hu, Kevin McGuinness, Eva Mohedano, Tomas Ward",MediaEval Benchmarking Initiative for Multimedia Evaluation 29-31 Oct 2018 …,0,2018
Alan F. Smeaton,"Trecvid 2018: Benchmarking video activity detection, video captioning and matching, video storytelling linking and video search","George Awad, Asad Butt, Keith Curtis, Yooyoung Lee, Jonathan Fiscus, Afzad Godil, David Joy, Andrew Delgado, Alan F. Smeaton, Yvette Graham, Wessel Kraaij, Georges Quénot, Joao Magalhaes, David Semedo, Saverio Blasi",Proceedings of TRECVID 2018,75,2018
Alan F. Smeaton,An Interpretable Machine Vision Approach to Human Activity Recognition using Photoplethysmograph Sensor Data,"Eoin Brophy, José Juan Dominguez, Zhengwei Wang, Alan F. Smeaton, Tomas Ward",Proceedings of the Irish Conference on Artificial Intelligence and Cognitive …,5,2018
Alan F. Smeaton,Researching Visual Representations of Climate Change,"Eileen Culloty, Padraig Murphy, Patrick Brereton, Jane Suiter, Alan F. Smeaton, Dian Zhang",Environmental Communication 1-13,3,2018
Alan F. Smeaton,An Exploratory Study on Student Engagement with Adaptive Notifications in Programming Courses,"David Azcona, I-Han Hsiao, Alan F. Smeaton",European Conference on Technology Enhanced Learning 644-647,3,2018
Alan F. Smeaton,Enhancing Instance Search with Weak Geometric Correlation Consistency,"Zhenxing Zhang, Rami Albatal, Cathal Gurrin, Alan F. Smeaton",Neurocomputing 236 164-172,1,2017
Alan F. Smeaton,Applications of data analytics: three data-driven reminiscence therapy deployments,Alan F. Smeaton,Technology and Dementia Preconference at the Alzheimer's Associated …,0,2017
Alan F. Smeaton,Innovative Learning Analytics Research at a Data-Driven HEI,"David Azcona, Owen Corrigan, Philip Scanlon, Alan F. Smeaton",HEAd'17: 3rd International Conference on Higher Education Advances Valencia …,4,2017
Alan F. Smeaton,Wearable cameras for studying children’s beverage environments,"Moira Smith, James Stanley, Michelle Barr, Tim Chambers, Alexis Balina, Cliona Ni Mhurchu, Alan F. Smeaton, Cathal Gurrin, Jiang Zhou, Aaron Duane, Nick Wilson, Louise Signal",Annual Meeting of the International Society of Behavioral Nutrition and …,0,2017
Alan F. Smeaton,Training-Free Indexing Refinement for Visual Media via Multi-Semantics,"Peng Wang, Lifeng Sun, Shiqiang Yang, Alan F. Smeaton",Neurocomputing 236 39-47,3,2017
Alan F. Smeaton,Targeting At-risk Students Using Engagement and Effort Predictors in an Introductory Computer Programming Course,"David Azcona, Alan F. Smeaton",12th European Conference on Technology Enhanced Learning Tallinn Estonia …,15,2017
Alan F. Smeaton,An EEG Image-search dataset: a first-of-its-kind in IR/IIR. NAILS: neurally augmented image labelling strategies,"Graham Healy, Zhengwei Wang, Cathal Gurrin, Tomas Ward, Alan F. Smeaton",NeuroIIR 2017 - CHIIR Workshop on Challenges in Bringing Neuroscience to …,7,2017
Alan F. Smeaton,An Annotation System for Egocentric Image Media,"Aaron Duane, Jiang Zhou, Suzanne Little, Cathal Gurrin, Alan F. Smeaton",International Conference on Multimedia Modeling 442-445,0,2017
Alan F. Smeaton,"Advances in Visual Informatics [electronic resource]: 5th International Visual Informatics Conference, IVIC 2017, Bangi, Malaysia, November 28–30, 2017, Proceedings/edited by …","Badioze Zaman, Peter Robinson, Alan F. Smeaton, Timothy K Shih, Sergio Velastin, Tada Terutoshi, Azizah Jaafar, Mohamad Ali",Cham: Springer International Publishing: Imprint: Springer 2017.,0,2017
Alan F. Smeaton,Open Access to Publications and to Data from Publicly Funded Research. Ireland and the World,Alan F. Smeaton,Education Matters Yearbook 2017 402-406,0,2017
Alan F. Smeaton,Kids’ Cam: an objective methodology to study the world in which children live,"Louise Signal, Moira Smith, Michelle Barr, James Stanley, Tim Chambers, Jiang Zhou, Aaron Duane, Gabrielle Ls Jenkin, Amber Pearson, Cathal Gurrin, Alan F. Smeaton, Janet Hoek, Cliona Ni Mhurchu",American journal of preventive medicine 53 (3) e89-e95,44,2017
Alan F. Smeaton,Dublin City University participation in the VTT track at TRECVid 2017,"Haithem Afli, Feiyan Hu, Jinhua Du, Daniel Cosgrove, Kevin McGuinness, Noel O’Connor, Eric Arazo Sanchez, Jiang Zhou, Alan F. Smeaton",Proceedings of TREVid NIST Gaithersburg Md. USA,0,2017
Alan F. Smeaton,Using WiFi Technology to Identify Student Activities Within a Bounded Environment,"Philip Scanlon, Alan F. Smeaton",12th European Conference on Technology Enhanced Learning Tallinn Estonia …,0,2017
Alan F. Smeaton,Modifying executive function and self-regulatory behaviours in developmental dyslexia: cognitive and neural bases of response inhibition,"Caoilainn Doyle, Aoife Lonergan, Alan F. Smeaton, Geraldine Scanlon, Jessica Brahman, Richard Roche, Lorraine Boran",International Conference Cognitive Neuroscience of Executive Functions 28 …,0,2017
Alan F. Smeaton,A deep convolutional neural network for brain tissue segmentation in Neonatal MRI,"Keelin Murphy, Geraldine B Boylan, Alan F. Smeaton, Kevin McGuinness",The 10th International Conference on Brain Monitoring and Neuroprotection in …,0,2017
Alan F. Smeaton,Children’s everyday exposure to food marketing: an objective analysis using wearable cameras,"Ln Signal, James Stanley, M Smith, Mb Barr, Tim Chambers, J Zhou, Aaron Duane, Cathal Gurrin, Alan F. Smeaton, Christina McKerchar, Amber Pearson, Janet Hoek, Gabrielle Ls Jenkin, C Ni Mhurchu",International Journal of Behavioral Nutrition and Physical Activity 14 (1) 137,52,2017
Alan F. Smeaton,Insights from data analytics Into Our Personal Sensor data,Alan F. Smeaton,2nd MMHealth Workshop 2017 Where Multimedia and Health Meet @ ACM Multimedia …,0,2017
Alan F. Smeaton,A neural basis for the implementation of deep learning and artificial intelligence,Alan F. Smeaton,Invited Keynote talk at ICIMμ2017 Powering Information Society through Data …,0,2017
Alan F. Smeaton,"Trecvid 2017: Evaluating ad-hoc and instance video search, events detection, video captioning and hyperlinking","George Awad, Asad Butt, Jonathan Fiscus, David Joy, Andrew Delgado, Martial Michel, Alan F. Smeaton, Yvette Graham, Wessel Kraaij, Georges Quénot, Maria Eskevich, Roeland Ordelman, Gareth Jones, Benoit Huet",Proceedings of TRECVID NIST Gaithersburg Md.,82,2017
Alan F. Smeaton,Overview of NTCIR-13 NAILS Task,"Graham Healy, Tomas Ward, Cathal Gurrin, Alan F. Smeaton",Proceedings of the 13th NTCIR Conference on Evaluation of Information Access …,9,2017
Alan F. Smeaton,TRECVID 2017 Video to Text Description,"Asad Butt, George Awad, Alan F. Smeaton",2017 TREC Video Retrieval Evaluation Notebook Papers and Slides,0,2017
Alan F. Smeaton,A course agnostic approach to predicting student success from VLE log data using recurrent neural networks,"Owen Corrigan, Alan F. Smeaton",12th European Conference on Technology Enhanced Learning Tallinn Estonia,10,2017
Alan F. Smeaton,What are the Limits to Time Series Based Recognition of Semantic Concepts?,"Peng Wang, Lifeng Sun, Shiqiang Yang, Alan F. Smeaton",MultiMedia Modeling Proceedings of Miami Fl 9517 277-289,1,2016
Alan F. Smeaton,Optimizing energy costs in a zinc and lead mine,"Alan Kinsella, Alan F. Smeaton, Barry Hurley, Barry O’Sullivan, Helmut Simonis",Innovative Applications Of Artificial Intelligence (IAAI 16) Phoenix Az.,3,2016
Alan F. Smeaton,Behavioral Periodicity Detection from 24 h Wrist Accelerometry and Associations with Cardiometabolic Risk and Health-Related Quality of Life,"Matthew P Buman, Feiyan Hu, Eamonn Newman, Alan F. Smeaton, Dana R Epstein",BioMed research international 2016 (Article ID 4856506) 9,11,2016
Alan F. Smeaton,Influences from the European Parliament on EU emissions prices,"Peter Deeney, Mark Cummins, Michael Dowling, Alan F. Smeaton",Energy Policy 88 561-572,25,2016
Alan F. Smeaton,Evaluating Access Mechanisms for Multimodal Representations of Lifelogs,"Zhengwei Qiu, Cathal Gurrin, Alan F. Smeaton",MultiMedia Modeling Proceedings of Miami Fl 9516 574-585,7,2016
Alan F. Smeaton,TRECVid Semantic Indexing of Video: A 6-Year Retrospective,"George Awad, Cees Gm Snoek, Alan F. Smeaton, Georges Quénot",ITE Transactions on Media Technology and Applications 4 (3) 187-208,36,2016
Alan F. Smeaton,Instance Search with Weak Geometric Correlation Consistency,"Zhenxing Zhang, Rami Albatal, Cathal Gurrin, Alan F. Smeaton",MultiMedia Modeling Proceedings of Miami Fl 9516 226-237,3,2016
Alan F. Smeaton,Towards Training-Free Refinement for Semantic Indexing of Visual Media,"Peng Wang, Lifeng Sun, Shiqang Yang, Alan F. Smeaton",MultiMedia Modeling Proceedings of Miami Fl 9516 251-263,5,2016
Alan F. Smeaton,Informed Perspectives on Human Annotation Using Neural Signals,"Graham Healy, Cathal Gurrin, Alan F. Smeaton",MultiMedia Modeling Proceedings of Miami Fl 9517 315-327,2,2016
Alan F. Smeaton,Using Twitter for public health infoveillance: a feasibility study,"Andrew Jull, Adam Bermingham, Ayokunle Adeosun, Cliona Ni Mhurchu, Alan F. Smeaton",2nd Twitter for Research Conference Galway Ireland,2,2016
Alan F. Smeaton,Faceted Navigation for Browsing Large Video Collection,"Zhenxing Zhang, Wei Li, Cathal Gurrin, Alan F. Smeaton",MultiMedia Modeling. Lecture Notes in Computer Science. Springer Cham 9517,8,2016
Alan F. Smeaton,Using data analytics to predict peer-group effects on student exam results,"Philip Scanlon, Alan F. Smeaton",International Conference on Education (IICE),1,2016
Alan F. Smeaton,Watching the watchers: quantifying the duration and nature of children’s after-school screen time,"Belinda Lowe, Moira Smith, Richard Jaine, Michelle Barr, Tim Chambers, James Stanley, Jiang Zhou, Aaron Duane, Cathal Gurrin, Alan F. Smeaton, Cliona Ni Mhurchu, Louise Signal",Obesity Reviews 17 181,0,2016
Alan F. Smeaton,Method and apparatus to provide broadcasting program information on screen of broadcast receiver,"Taeung Jung, Hyowon Lee, Choi Yoonhee, Alan F. Smeaton, Cathal Gurrin",US Patent 9338386,49,2016
Alan F. Smeaton,Dublin City University and Partners’ Participation in the INS and VTT Tracks at TRECVid 2016,"Mark Marsden, Eva Mohedano, Kevin McGuinness, Andrea Calafell, Xavier Giró Nieto, Noel O’Connor, Jiang Zhou, Lucas Azavedo, Tobias Daudert, Brian Davis, Manuela Hurlimann, Haithem Afli, Jinhua Du, Debasis Ganguly, Wei Li, Andy Way, Alan F. Smeaton",Proceedings of TREVid NIST Gaithersburg Md. USA,5,2016
Alan F. Smeaton,An investigation of triggering approaches for the rapid serial visual presentation paradigm in brain computer interfacing,"Zhengwei Wang, Graham Healy, Alan F. Smeaton, Tomas Ward",In: 27th Irish Signals and Systems Conference Londonderry Northern Ireland,9,2016
Alan F. Smeaton,Periodicity intensity for indicating behaviour shifts from lifelog data,"Feiyan Hu, Alan F. Smeaton",2016 IEEE International Conference on Bioinformatics and Biomedicine (BIBM …,2,2016
Alan F. Smeaton,Predicting risk of suicide using resting state heart rate,"Daud Sikander, Mahnaz Arvaneh, Francesco Amico, Graham Healy, Tomas Ward, Damien Kearney, Eva Mohedano, Jennifer Fagan, John Yek, Alan F. Smeaton, Justin Brophy",2016 Asia-Pacific Signal and Information Processing Association Annual …,5,2016
Alan F. Smeaton,"Trecvid 2016: Evaluating video search, video event detection, localization, and hyperlinking","George Awad, Jonathan Fiscus, David Joy, Martial Michel, Alan F. Smeaton, Wessel Kraaij, Georges Quénot, Maria Eskevich, Robin Aly, Roeland Ordelman, Marc Ritter, J.F. Jones, Gareth Jones, Benoit Huet, Martha Larson",Proceedings of TRECVID 2016,121,2016
Alan F. Smeaton,Designing a persuasive physical activity application for older workers: understanding end-user perceptions,"Hazwani Mohd Mohadis, Nazlena Mohamad Ali, Alan F. Smeaton",Behaviour & Information Technology 35 (12) 1102-1114,6,2016
Alan F. Smeaton,Semantic Indexing of Wearable Camera Images: Kids’ Cam Concepts,"Alan F. Smeaton, Kevin McGuinness, Cathal Gurrin, Jiang Zhou, Noel O’Connor, Peng Wang, Brian Davis, Lucas Azevedo, Andre Freitas, Louise Signal, Moira Smith, James Stanley, Michelle Barr, Tim Chambers, Cliona Ni Mhurchu",Proceedings of the ACM Multimedia 2016 Workshop on Vision and Language …,5,2016
Alan F. Smeaton,"Profiling, Assessing and Matching Personalities Active in Social Media","Ciarán Hennessy, Alan F. Smeaton",Proceedings of AICS 2016 UCD Dublin,2,2016
Alan F. Smeaton,Semantically Smoothed Refinement for Everyday Concept Indexing,"Peng Wang, Lifeng Sun, Shiqiang Yang, Alan F. Smeaton",Advances in Multimedia Information Processing - PCM 2016: 17th Pacific-Rim …,2,2016
Alan F. Smeaton,Characterizing everyday activities from visual lifelogs based on enhancing concept representation,"Peng Wang, Lifeng Sun, Shiqiang Yang, Alan F. Smeaton, Cathal Gurrin",Computer Vision and Image Understanding 148 181-192,17,2016
Alan F. Smeaton,The Influence of Twitter Sentiment in the EU Emissions Trading Scheme,"Peter Deeney, Mark Cummins, Michael Dowling, Alan F. Smeaton",Energy and Commodity Finance Conference (ENCOMFIN) Paris France,0,2016
Alan F. Smeaton,Proceedings of the 23rd ACM international conference on Multimedia,"Xiaofang Zhou, Alan F. Smeaton, Qi Tian, Dick Ca Bulterman, Heng Tao Shen, Ketan Mayer-Patel, Shuicheng Yan",23rd ACM International Conference on Multimedia,0,2015
Alan F. Smeaton,Dementia ambient care: home-based monitoring and enablement of people with dementia,"Louise Hopper, Eamonn Newman, Rachael Joyce, Alan F. Smeaton, Kate Irving",9th Panhellenic Conference on Alzheimer's Disease and 1st Mediterranean …,1,2015
Alan F. Smeaton,Dementia ambient care: ethical issues arising from the use of a home-based multi-sensor support system,"Louise Hopper, Eamonn Newman, Alan F. Smeaton, Kate Irving",8th International Association of Gerontology and Geriatrics European Region …,0,2015
Alan F. Smeaton,Exploring EEG for Object Detection and Retrieval,"Eva Mohedano, Amaia Salvador, Sergi Porta, Xavier Giró Nieto, Graham Healy, Kevin McGuinness, Noel O’Connor, Alan F. Smeaton",Proceedings of the 5th ACM on International Conference on Multimedia …,6,2015
Alan F. Smeaton,Advances in Visual Informatics,"Azizah Jaafar, Nazlena Mohamad Ali, Peter Robinson, Halimah Badioze Zaman, Alan F. Smeaton, Timothy K Shih, Sergio Velastin",Springer International Publishing,1,2015
Alan F. Smeaton,Insight DCU at TRECVid 2015.,"Kevin McGuinness, Eva Mohedano, Amaia Salvador, Zhenxing Zhang, Mark Marsden, Peng Wang, Iveel Jargalsaikhan, Joseph Antony, Xavier Giró Nieto, Shin’Ichi Satoh, Noel O’Connor, Alan F. Smeaton",TRECVID,1,2015
Alan F. Smeaton,A review of contemporary work on the ethics of ambient assisted living technologies for people with dementia,"Peter Novitzky, Alan F. Smeaton, Cynthia Chen, Kate Irving, Tim Jacquemard, Fiachra O’Brolcháin, Dónal O’Mathúna, Bert Gordijn",Science and engineering ethics 21 (3) 707-765,78,2015
Alan F. Smeaton,"Advances in Visual Informatics: 4th International Visual Informatics Conference, IVIC 2015, Bangi, Malaysia, November 17-19, 2015, Proceedings","Halimah Badioze Zaman, Peter Robinson, Alan F. Smeaton, Timothy K Shih, Sergio Velastin, Azizah Jaafar, Nazlena Mohamad Ali",Lecture Notes in Computer Science,0,2015
Alan F. Smeaton,Neural Patterns of the Implicit Association Test,"Graham Healy, Lorraine Boran, Alan F. Smeaton",Frontiers in Human Neuroscience 9 605,16,2015
Alan F. Smeaton,Using Educational Analytics to Improve Test Performance,"Owen Corrigan, Alan F. Smeaton, Mark Glynn, Sinead Smyth",EC-TEL: Design for Teaching and Learning in a Networked World 42-55,23,2015
Alan F. Smeaton,Interactive Known-Item Search Using Semantic Textual and Colour Modalities,"Zhenxing Zhang, Rami Albatal, Cathal Gurrin, Alan F. Smeaton",MultiMedia Modeling Proceedings of the 21st International Conference (MMM …,4,2015
Alan F. Smeaton,Factorizing Time-Aware Multi-way Tensors for Enhancing Semantic Wearable Sensing,"Peng Wang, Alan F. Smeaton, Cathal Gurrin",MultiMedia Modeling Proceedings of the 21st International Conference (MMM …,10,2015
Alan F. Smeaton,Mining access logs with predictive analytics to improve student performance,"Owen Corrigan, Mark Glynn, Alan F. Smeaton, Sinead Smyth",EdTech 2015 Irish Learning Technology Association Conference Limerick …,0,2015
